date,co2
2012-11-22,393.38
2012-11-23,393.4
2012-11-24,393.48
2012-11-25,392.93
2012-11-26,393.11
2012-11-27,395.54
2012-11-28,394.32
2012-11-29,393.63
2012-11-30,393.89
2012-12-01,394.08
2012-12-02,394.4
2012-12-03,393.48
2012-12-04,393.45
2012-12-05,393.47
2012-12-06,393.67
2012-12-07,393.87
2012-12-08,394.61
2012-12-09,394.4
2012-12-10,395.17
2012-12-11,394.39
2012-12-12,394.3
2012-12-13,394.57
2012-12-14,394.44
2012-12-15,395.04
2012-12-16,394.71
2012-12-17,394.51
2012-12-18,394.63
2012-12-19,394.71
2012-12-20,395.6
2012-12-21,394.47
2012-12-22,394.65
2012-12-23,395.78
2012-12-24,395.09
2012-12-25,394.79
2012-12-26,394.6
2012-12-27,395.04
2012-12-28,395.06
2012-12-29,394.78999999999996
2012-12-30,394.52
2012-12-31,394.54
2013-01-01,394.66
2013-01-02,394.86
2013-01-03,394.94
2013-01-04,394.83
2013-01-05,395.38
2013-01-06,395.93
2013-01-07,395.32
2013-01-08,395.36
2013-01-09,395.71
2013-01-10,395.58
2013-01-11,395.67
2013-01-12,395.73
2013-01-13,395.79
2013-01-14,395.76
2013-01-15,395.73
2013-01-16,397.24
2013-01-17,396.6
2013-01-18,395.78
2013-01-19,396.12
2013-01-20,397.64
2013-01-21,395.66
2013-01-22,395.41
2013-01-23,395.49
2013-01-24,396.38
2013-01-25,395.96
2013-01-26,395.5
2013-01-27,395.63
2013-01-28,395.3
2013-01-29,396.39
2013-01-30,396.68
2013-01-31,396.19
2013-02-01,395.97
2013-02-02,395.78
2013-02-03,397.06
2013-02-04,397.31
2013-02-05,397.56
2013-02-06,396.7
2013-02-07,396.77
2013-02-08,396.4
2013-02-09,396.67
2013-02-10,396.94
2013-02-11,396.52500000000003
2013-02-12,396.11
2013-02-13,396.19
2013-02-14,397.92
2013-02-15,397.93
2013-02-16,398.13
2013-02-17,397.63
2013-02-18,397.51
2013-02-19,397.52
2013-02-20,397.44
2013-02-21,396.72
2013-02-22,397.47
2013-02-23,397.31
2013-02-24,397.46
2013-02-25,396.7
2013-02-26,396.815
2013-02-27,396.93
2013-02-28,396.91
2013-03-01,396.94
2013-03-02,396.84
2013-03-03,399.33
2013-03-04,398.28
2013-03-05,398.63
2013-03-06,397.58500000000004
2013-03-07,396.54
2013-03-08,397.35
2013-03-09,397.15
2013-03-10,397.0
2013-03-11,396.41
2013-03-12,397.1
2013-03-13,397.3
2013-03-14,397.31
2013-03-15,397.34
2013-03-16,397.74
2013-03-17,396.94
2013-03-18,396.94
2013-03-19,398.17
2013-03-20,397.49
2013-03-21,397.39
2013-03-22,397.63
2013-03-23,398.47
2013-03-24,398.49
2013-03-25,397.32
2013-03-26,397.27
2013-03-27,398.49
2013-03-28,398.41
2013-03-29,398.79
2013-03-30,398.56
2013-03-31,398.58
2013-04-01,398.43
2013-04-02,398.48
2013-04-03,398.37
2013-04-04,397.97
2013-04-05,397.98
2013-04-06,397.99
2013-04-07,397.91
2013-04-08,398.08
2013-04-09,398.46
2013-04-10,398.76
2013-04-11,397.54
2013-04-12,397.89
2013-04-13,397.37
2013-04-14,397.38
2013-04-15,397.65
2013-04-16,397.92
2013-04-17,398.19
2013-04-18,398.46
2013-04-19,398.73
2013-04-20,399.0
2013-04-21,400.01
2013-04-22,399.32
2013-04-23,398.63
2013-04-24,398.45
2013-04-25,399.45
2013-04-26,399.79
2013-04-27,400.28
2013-04-28,400.005
2013-04-29,399.73
2013-04-30,399.63
2013-05-01,399.67
2013-05-02,399.48
2013-05-03,399.99
2013-05-04,400.06
2013-05-05,399.62
2013-05-06,399.73
2013-05-07,399.77
2013-05-08,400.03499999999997
2013-05-09,400.3
2013-05-10,399.47
2013-05-11,399.63
2013-05-12,399.53
2013-05-13,399.835
2013-05-14,400.14
2013-05-15,399.81
2013-05-16,400.26
2013-05-17,400.15
2013-05-18,400.245
2013-05-19,400.34
2013-05-20,400.37
2013-05-21,399.96
2013-05-22,400.23
2013-05-23,399.94
2013-05-24,400.1
2013-05-25,400.24
2013-05-26,400.88
2013-05-27,400.49
2013-05-28,400.54
2013-05-29,400.4
2013-05-30,400.14
2013-05-31,399.33
2013-06-01,399.05
2013-06-02,399.6
2013-06-03,399.69
2013-06-04,399.36
2013-06-05,399.62
2013-06-06,399.52
2013-06-07,399.16
2013-06-08,398.86
2013-06-09,398.62
2013-06-10,398.38
2013-06-11,397.97
2013-06-12,399.26
2013-06-13,399.17
2013-06-14,399.11
2013-06-15,398.89
2013-06-16,398.66
2013-06-17,398.17
2013-06-18,398.48
2013-06-19,398.2
2013-06-20,398.25
2013-06-21,398.4
2013-06-22,398.18
2013-06-23,399.02
2013-06-24,398.72
2013-06-25,398.7325
2013-06-26,398.745
2013-06-27,398.7575
2013-06-28,398.77
2013-06-29,398.85
2013-06-30,398.79
2013-07-01,398.95
2013-07-02,398.28
2013-07-03,398.4
2013-07-04,398.065
2013-07-05,397.73
2013-07-06,397.84250000000003
2013-07-07,397.95500000000004
2013-07-08,398.0675
2013-07-09,398.18
2013-07-10,398.21
2013-07-11,397.85
2013-07-12,397.48
2013-07-13,397.55333333333334
2013-07-14,397.62666666666667
2013-07-15,397.7
2013-07-16,397.31
2013-07-17,397.04
2013-07-18,397.02
2013-07-19,396.5466666666667
2013-07-20,396.0733333333333
2013-07-21,395.6
2013-07-22,396.375
2013-07-23,397.15
2013-07-24,397.04
2013-07-25,397.11
2013-07-26,397.4
2013-07-27,397.74
2013-07-28,397.38
2013-07-29,396.43
2013-07-30,396.46000000000004
2013-07-31,396.49
2013-08-01,396.95
2013-08-02,396.92
2013-08-03,397.03
2013-08-04,396.96
2013-08-05,395.55
2013-08-06,395.78
2013-08-07,395.705
2013-08-08,395.63
2013-08-09,395.77
2013-08-10,395.46
2013-08-11,395.71
2013-08-12,395.5
2013-08-13,394.9
2013-08-14,395.56
2013-08-15,395.16
2013-08-16,395.135
2013-08-17,395.11
2013-08-18,395.23
2013-08-19,395.625
2013-08-20,396.02
2013-08-21,394.9
2013-08-22,395.195
2013-08-23,395.49
2013-08-24,395.06
2013-08-25,394.65
2013-08-26,394.64
2013-08-27,394.88
2013-08-28,394.89
2013-08-29,393.93
2013-08-30,393.82
2013-08-31,394.13
2013-09-01,394.85
2013-09-02,394.52
2013-09-03,394.8
2013-09-04,393.59
2013-09-05,393.52
2013-09-06,393.58
2013-09-07,393.51
2013-09-08,393.93
2013-09-09,393.84
2013-09-10,393.81
2013-09-11,393.24
2013-09-12,393.37
2013-09-13,393.35
2013-09-14,393.33
2013-09-15,393.65
2013-09-16,393.97
2013-09-17,393.87
2013-09-18,393.77
2013-09-19,393.66
2013-09-20,393.58
2013-09-21,393.69
2013-09-22,394.04
2013-09-23,393.25
2013-09-24,393.6
2013-09-25,393.3
2013-09-26,393.37
2013-09-27,393.44
2013-09-28,393.86
2013-09-29,393.33
2013-09-30,393.51
2013-10-01,393.14
2013-10-02,393.56
2013-10-03,393.7
2013-10-04,393.44
2013-10-05,393.94
2013-10-06,393.37
2013-10-07,393.59
2013-10-08,393.61
2013-10-09,393.55
2013-10-10,393.54
2013-10-11,393.56
2013-10-12,393.6
2013-10-13,393.61
2013-10-14,393.68333333333334
2013-10-15,393.75666666666666
2013-10-16,393.83
2013-10-17,393.91499999999996
2013-10-18,394.0
2013-10-19,394.07
2013-10-20,394.02
2013-10-21,394.29
2013-10-22,394.27
2013-10-23,394.0
2013-10-24,393.93
2013-10-25,394.37
2013-10-26,394.44
2013-10-27,394.29
2013-10-28,394.27
2013-10-29,394.33
2013-10-30,394.48
2013-10-31,394.52
2013-11-01,394.49
2013-11-02,394.69
2013-11-03,394.53
2013-11-04,394.61
2013-11-05,394.7
2013-11-06,394.58
2013-11-07,394.74
2013-11-08,394.78
2013-11-09,394.73
2013-11-10,395.43
2013-11-11,396.55
2013-11-12,396.9
2013-11-13,396.21
2013-11-14,395.16
2013-11-15,395.08
2013-11-16,394.79
2013-11-17,394.81
2013-11-18,394.87
2013-11-19,394.84
2013-11-20,394.99
2013-11-21,394.98
2013-11-22,395.24
2013-11-23,395.74
2013-11-24,396.16
2013-11-25,396.38
2013-11-26,396.56
2013-11-27,396.45
2013-11-28,395.55
2013-11-29,396.1
2013-11-30,396.18
2013-12-01,396.25
2013-12-02,396.38
2013-12-03,396.55
2013-12-04,396.42
2013-12-05,396.43
2013-12-06,396.61
2013-12-07,396.59
2013-12-08,396.06
2013-12-09,396.05
2013-12-10,396.05
2013-12-11,396.67
2013-12-12,396.58
2013-12-13,396.46
2013-12-14,396.43
2013-12-15,396.48
2013-12-16,396.89
2013-12-17,398.75
2013-12-18,398.39
2013-12-19,398.025
2013-12-20,397.66
2013-12-21,397.51
2013-12-22,397.14
2013-12-23,397.2
2013-12-24,397.3
2013-12-25,397.79
2013-12-26,397.77
2013-12-27,397.38
2013-12-28,397.61
2013-12-29,397.69
2013-12-30,397.77
2013-12-31,397.86
2014-01-01,397.45
2014-01-02,397.3
2014-01-03,397.2
2014-01-04,397.96
2014-01-05,398.56
2014-01-06,398.38
2014-01-07,399.02
2014-01-08,398.5
2014-01-09,398.73
2014-01-10,398.15
2014-01-11,397.56
2014-01-12,397.5
2014-01-13,397.8
2014-01-14,397.69
2014-01-15,397.68
2014-01-16,397.53
2014-01-17,398.13
2014-01-18,399.21
2014-01-19,398.32
2014-01-20,398.14
2014-01-21,398.78
2014-01-22,398.08
2014-01-23,398.23
2014-01-24,397.48
2014-01-25,398.05
2014-01-26,397.62
2014-01-27,397.87
2014-01-28,397.81
2014-01-29,398.28
2014-01-30,398.26
2014-01-31,398.07
2014-02-01,398.24
2014-02-02,398.01
2014-02-03,398.11
2014-02-04,398.41
2014-02-05,398.16
2014-02-06,398.0
2014-02-07,398.12
2014-02-08,398.28
2014-02-09,398.16
2014-02-10,398.0
2014-02-11,398.01
2014-02-12,397.81
2014-02-13,397.77
2014-02-14,398.52
2014-02-15,398.13
2014-02-16,397.66
2014-02-17,397.84
2014-02-18,398.125
2014-02-19,398.41
2014-02-20,398.3
2014-02-21,398.92
2014-02-22,398.49
2014-02-23,399.2
2014-02-24,398.6
2014-02-25,397.7
2014-02-26,397.58
2014-02-27,400.38
2014-02-28,398.45
2014-03-01,397.39
2014-03-02,398.11
2014-03-03,398.82
2014-03-04,398.74
2014-03-05,398.66
2014-03-06,398.73
2014-03-07,398.8
2014-03-08,398.79
2014-03-09,398.84
2014-03-10,399.26
2014-03-11,400.365
2014-03-12,401.47
2014-03-13,400.71
2014-03-14,400.18
2014-03-15,399.95
2014-03-16,400.89
2014-03-17,401.83
2014-03-18,401.39
2014-03-19,401.2133333333333
2014-03-20,401.0366666666667
2014-03-21,400.86
2014-03-22,400.13
2014-03-23,399.4
2014-03-24,400.22
2014-03-25,400.65
2014-03-26,401.09
2014-03-27,400.78
2014-03-28,400.47
2014-03-29,400.16
2014-03-30,400.34
2014-03-31,400.78
2014-04-01,400.88
2014-04-02,400.64
2014-04-03,400.86
2014-04-04,401.15
2014-04-05,400.94
2014-04-06,401.53
2014-04-07,402.02
2014-04-08,401.41
2014-04-09,401.73
2014-04-10,400.95
2014-04-11,400.81
2014-04-12,400.6
2014-04-13,402.0
2014-04-14,402.145
2014-04-15,402.29
2014-04-16,401.44
2014-04-17,401.22
2014-04-18,401.435
2014-04-19,401.65
2014-04-20,402.59
2014-04-21,401.38
2014-04-22,401.14
2014-04-23,402.12
2014-04-24,401.7
2014-04-25,401.24
2014-04-26,402.22
2014-04-27,401.54
2014-04-28,402.67
2014-04-29,401.48
2014-04-30,401.495
2014-05-01,401.51
2014-05-02,402.29
2014-05-03,402.04
2014-05-04,402.1625
2014-05-05,402.28499999999997
2014-05-06,402.40749999999997
2014-05-07,402.53
2014-05-08,401.88
2014-05-09,401.3
2014-05-10,401.3475
2014-05-11,401.395
2014-05-12,401.4425
2014-05-13,401.49
2014-05-14,401.7025
2014-05-15,401.91499999999996
2014-05-16,402.1275
2014-05-17,402.34
2014-05-18,402.38
2014-05-19,402.6
2014-05-20,402.23
2014-05-21,401.93
2014-05-22,401.7
2014-05-23,401.4
2014-05-24,401.27
2014-05-25,401.54
2014-05-26,401.38
2014-05-27,401.13
2014-05-28,402.45
2014-05-29,402.29
2014-05-30,402.44
2014-05-31,402.74
2014-06-01,402.21
2014-06-02,401.97
2014-06-03,402.21
2014-06-04,402.07
2014-06-05,401.98
2014-06-06,401.56
2014-06-07,401.94
2014-06-08,401.21
2014-06-09,401.5
2014-06-10,401.48
2014-06-11,401.51
2014-06-12,401.565
2014-06-13,401.62
2014-06-14,402.78
2014-06-15,401.5
2014-06-16,401.18
2014-06-17,400.98
2014-06-18,400.95
2014-06-19,401.46
2014-06-20,401.57
2014-06-21,400.85
2014-06-22,401.41
2014-06-23,401.47
2014-06-24,401.17
2014-06-25,401.25
2014-06-26,401.08000000000004
2014-06-27,400.91
2014-06-28,400.51
2014-06-29,400.41
2014-06-30,400.77
2014-07-01,400.71
2014-07-02,400.51
2014-07-03,400.41
2014-07-04,399.98
2014-07-05,399.98
2014-07-06,400.5
2014-07-07,400.15
2014-07-08,399.8
2014-07-09,400.03
2014-07-10,399.51
2014-07-11,400.2
2014-07-12,399.82
2014-07-13,399.53499999999997
2014-07-14,399.25
2014-07-15,399.32
2014-07-16,399.29
2014-07-17,398.93
2014-07-18,398.51500000000004
2014-07-19,398.1
2014-07-20,398.21333333333337
2014-07-21,398.32666666666665
2014-07-22,398.44
2014-07-23,398.83
2014-07-24,399.22
2014-07-25,399.13
2014-07-26,399.22
2014-07-27,398.56
2014-07-28,397.9
2014-07-29,396.32
2014-07-30,398.59
2014-07-31,398.11
2014-08-01,397.63
2014-08-02,397.47
2014-08-03,397.97
2014-08-04,398.21
2014-08-05,397.95
2014-08-06,397.62
2014-08-07,397.58
2014-08-08,397.54
2014-08-09,397.5
2014-08-10,397.46
2014-08-11,397.42
2014-08-12,397.38
2014-08-13,397.49
2014-08-14,397.41
2014-08-15,397.19
2014-08-16,397.43
2014-08-17,397.08
2014-08-18,397.45
2014-08-19,397.24333333333334
2014-08-20,397.03666666666663
2014-08-21,396.83
2014-08-22,396.8
2014-08-23,396.98
2014-08-24,396.55
2014-08-25,395.93
2014-08-26,396.18333333333334
2014-08-27,396.43666666666667
2014-08-28,396.69
2014-08-29,396.33
2014-08-30,396.4
2014-08-31,396.75
2014-09-01,396.6166666666667
2014-09-02,396.48333333333335
2014-09-03,396.35
2014-09-04,396.39
2014-09-05,396.52
2014-09-06,396.21
2014-09-07,395.9
2014-09-08,396.31
2014-09-09,395.485
2014-09-10,394.66
2014-09-11,394.4
2014-09-12,394.98
2014-09-13,394.86
2014-09-14,395.3
2014-09-15,395.63
2014-09-16,395.3666666666667
2014-09-17,395.1033333333333
2014-09-18,394.84
2014-09-19,394.91749999999996
2014-09-20,394.995
2014-09-21,395.0725
2014-09-22,395.15
2014-09-23,396.0
2014-09-24,395.68
2014-09-25,395.76
2014-09-26,395.68
2014-09-27,395.34
2014-09-28,394.69
2014-09-29,395.43
2014-09-30,395.59
2014-10-01,395.64
2014-10-02,395.62
2014-10-03,395.88
2014-10-04,395.695
2014-10-05,395.51
2014-10-06,395.93
2014-10-07,395.98
2014-10-08,396.02
2014-10-09,395.63
2014-10-10,395.43
2014-10-11,395.57
2014-10-12,395.53
2014-10-13,396.13
2014-10-14,395.81
2014-10-15,395.76
2014-10-16,395.73
2014-10-17,395.78000000000003
2014-10-18,395.83000000000004
2014-10-19,395.88
2014-10-20,395.93
2014-10-21,395.98
2014-10-22,395.95
2014-10-23,396.22
2014-10-24,395.78
2014-10-25,396.06
2014-10-26,397.3
2014-10-27,396.88
2014-10-28,399.79
2014-10-29,397.04
2014-10-30,397.0166666666667
2014-10-31,396.99333333333334
2014-11-01,396.97
2014-11-02,397.18
2014-11-03,396.7
2014-11-04,396.49
2014-11-05,396.99
2014-11-06,397.29
2014-11-07,396.66
2014-11-08,397.0
2014-11-09,397.23
2014-11-10,396.87
2014-11-11,396.96
2014-11-12,397.38
2014-11-13,397.86
2014-11-14,397.77
2014-11-15,397.68
2014-11-16,397.2
2014-11-17,397.71
2014-11-18,397.42
2014-11-19,397.63
2014-11-20,397.87
2014-11-21,397.11
2014-11-22,397.08
2014-11-23,397.17499999999995
2014-11-24,397.27
2014-11-25,398.105
2014-11-26,398.94
2014-11-27,398.05
2014-11-28,397.95
2014-11-29,397.9
2014-11-30,397.77
2014-12-01,398.71
2014-12-02,398.63
2014-12-03,398.41
2014-12-04,398.35
2014-12-05,398.21
2014-12-06,398.33
2014-12-07,400.78
2014-12-08,400.135
2014-12-09,399.49
2014-12-10,398.65
2014-12-11,398.65
2014-12-12,398.65
2014-12-13,398.84
2014-12-14,398.71
2014-12-15,399.59
2014-12-16,399.2
2014-12-17,399.64
2014-12-18,399.31
2014-12-19,399.5
2014-12-20,398.99
2014-12-21,399.04
2014-12-22,399.17
2014-12-23,399.53
2014-12-24,399.38
2014-12-25,399.37
2014-12-26,398.66
2014-12-27,398.62
2014-12-28,398.81
2014-12-29,399.9
2014-12-30,399.05
2014-12-31,400.33
2015-01-01,401.78
2015-01-02,400.02
2015-01-03,400.35
2015-01-04,400.2
2015-01-05,399.76
2015-01-06,399.75
2015-01-07,400.08
2015-01-08,400.18
2015-01-09,400.29
2015-01-10,400.07
2015-01-11,399.7
2015-01-12,399.86
2015-01-13,401.39
2015-01-14,400.81
2015-01-15,400.42
2015-01-16,399.96
2015-01-17,399.835
2015-01-18,399.71
2015-01-19,399.69
2015-01-20,399.52
2015-01-21,399.75
2015-01-22,399.71
2015-01-23,399.81
2015-01-24,399.73
2015-01-25,401.02
2015-01-26,400.24
2015-01-27,400.19
2015-01-28,400.0
2015-01-29,400.02
2015-01-30,400.55
2015-01-31,400.74
2015-02-01,400.54
2015-02-02,400.39
2015-02-03,400.33
2015-02-04,400.22
2015-02-05,399.9
2015-02-06,400.83
2015-02-07,400.85
2015-02-08,399.62
2015-02-09,399.79
2015-02-10,399.89
2015-02-11,401.37
2015-02-12,400.1
2015-02-13,400.2
2015-02-14,400.02
2015-02-15,400.43
2015-02-16,400.13
2015-02-17,400.22
2015-02-18,399.96
2015-02-19,399.68
2015-02-20,399.86
2015-02-21,400.47
2015-02-22,402.72
2015-02-23,401.03
2015-02-24,401.32
2015-02-25,401.72
2015-02-26,401.29
2015-02-27,401.58
2015-02-28,401.06
2015-03-01,401.015
2015-03-02,400.97
2015-03-03,400.925
2015-03-04,400.88
2015-03-05,401.51
2015-03-06,401.87
2015-03-07,401.64
2015-03-08,401.96
2015-03-09,401.73
2015-03-10,403.64
2015-03-11,402.56
2015-03-12,401.48
2015-03-13,402.07
2015-03-14,402.49
2015-03-15,402.9
2015-03-16,403.31
2015-03-17,400.61
2015-03-18,400.57
2015-03-19,400.28
2015-03-20,400.14
2015-03-21,400.94
2015-03-22,401.44
2015-03-23,401.83
2015-03-24,401.16
2015-03-25,400.76
2015-03-26,402.7
2015-03-27,402.73
2015-03-28,403.16
2015-03-29,403.31
2015-03-30,403.46000000000004
2015-03-31,403.61
2015-04-01,401.3
2015-04-02,401.12
2015-04-03,402.77
2015-04-04,401.21
2015-04-05,403.64
2015-04-06,403.45666666666665
2015-04-07,403.2733333333333
2015-04-08,403.09
2015-04-09,403.82
2015-04-10,403.03
2015-04-11,403.41999999999996
2015-04-12,403.81
2015-04-13,404.325
2015-04-14,404.84
2015-04-15,404.43
2015-04-16,404.26
2015-04-17,404.41
2015-04-18,403.65
2015-04-19,403.54
2015-04-20,403.82
2015-04-21,403.48
2015-04-22,404.4
2015-04-23,402.38
2015-04-24,402.51
2015-04-25,402.73
2015-04-26,403.33
2015-04-27,404.13
2015-04-28,404.25
2015-04-29,403.94
2015-04-30,403.94
2015-05-01,404.55
2015-05-02,403.8
2015-05-03,403.84
2015-05-04,404.095
2015-05-05,404.35
2015-05-06,404.55
2015-05-07,404.63
2015-05-08,404.58
2015-05-09,404.01
2015-05-10,403.6
2015-05-11,404.0
2015-05-12,403.86
2015-05-13,404.27
2015-05-14,404.06
2015-05-15,404.58
2015-05-16,404.76
2015-05-17,404.36
2015-05-18,404.19
2015-05-19,404.33
2015-05-20,404.26
2015-05-21,403.91
2015-05-22,404.02
2015-05-23,404.03
2015-05-24,403.93
2015-05-25,403.94
2015-05-26,403.49
2015-05-27,403.7
2015-05-28,404.32
2015-05-29,404.35
2015-05-30,404.2
2015-05-31,403.85
2015-06-01,403.605
2015-06-02,403.36
2015-06-03,403.5
2015-06-04,403.25
2015-06-05,403.07
2015-06-06,403.21
2015-06-07,403.8
2015-06-08,403.99
2015-06-09,403.94
2015-06-10,403.89
2015-06-11,402.51
2015-06-12,402.88
2015-06-13,402.83
2015-06-14,403.5
2015-06-15,402.91
2015-06-16,402.33
2015-06-17,402.04
2015-06-18,402.3
2015-06-19,402.21
2015-06-20,402.6
2015-06-21,402.98
2015-06-22,403.48
2015-06-23,403.36
2015-06-24,403.07
2015-06-25,402.91
2015-06-26,402.32
2015-06-27,402.04
2015-06-28,402.52
2015-06-29,402.33
2015-06-30,402.36
2015-07-01,402.34
2015-07-02,402.15
2015-07-03,402.28
2015-07-04,402.31
2015-07-05,402.69
2015-07-06,402.33
2015-07-07,401.88
2015-07-08,401.43
2015-07-09,401.23
2015-07-10,401.69
2015-07-11,402.03
2015-07-12,402.12666666666667
2015-07-13,402.2233333333333
2015-07-14,402.32
2015-07-15,402.36
2015-07-16,401.22
2015-07-17,401.29
2015-07-18,400.67
2015-07-19,400.78200000000004
2015-07-20,400.894
2015-07-21,401.00600000000003
2015-07-22,401.118
2015-07-23,401.23
2015-07-24,401.51
2015-07-25,401.55
2015-07-26,401.33
2015-07-27,401.1
2015-07-28,399.1
2015-07-29,400.76
2015-07-30,400.23
2015-07-31,400.11
2015-08-01,400.01
2015-08-02,397.0
2015-08-03,397.49
2015-08-04,397.98
2015-08-05,398.95
2015-08-06,398.76
2015-08-07,398.97
2015-08-08,399.56
2015-08-09,399.57
2015-08-10,399.61
2015-08-11,399.37
2015-08-12,399.365
2015-08-13,399.36
2015-08-14,399.09
2015-08-15,399.23
2015-08-16,399.57
2015-08-17,399.38
2015-08-18,399.31
2015-08-19,398.78
2015-08-20,399.095
2015-08-21,399.41
2015-08-22,399.45
2015-08-23,399.47
2015-08-24,399.51
2015-08-25,399.45
2015-08-26,398.88
2015-08-27,398.43
2015-08-28,398.89
2015-08-29,398.62
2015-08-30,398.58
2015-08-31,398.98
2015-09-01,399.04
2015-09-02,398.84
2015-09-03,398.34
2015-09-04,398.34
2015-09-05,398.62
2015-09-06,398.58500000000004
2015-09-07,398.55
2015-09-08,397.82
2015-09-09,397.98
2015-09-10,398.06
2015-09-11,397.56
2015-09-12,397.78
2015-09-13,397.525
2015-09-14,397.27
2015-09-15,397.015
2015-09-16,396.76
2015-09-17,397.68
2015-09-18,397.75
2015-09-19,397.52
2015-09-20,397.5
2015-09-21,397.62
2015-09-22,397.47
2015-09-23,397.44
2015-09-24,397.56
2015-09-25,397.36
2015-09-26,397.7
2015-09-27,397.75
2015-09-28,397.1
2015-09-29,397.24
2015-09-30,397.38
2015-10-01,397.11
2015-10-02,397.72
2015-10-03,397.96000000000004
2015-10-04,398.2
2015-10-05,398.43
2015-10-06,398.2
2015-10-07,398.42
2015-10-08,399.4
2015-10-09,399.51
2015-10-10,397.75
2015-10-11,397.885
2015-10-12,398.02
2015-10-13,397.33
2015-10-14,398.9
2015-10-15,398.51
2015-10-16,398.79
2015-10-17,398.67
2015-10-18,399.01
2015-10-19,398.38
2015-10-20,398.68
2015-10-21,398.66499999999996
2015-10-22,398.65
2015-10-23,398.7
2015-10-24,398.84
2015-10-25,398.66
2015-10-26,398.34
2015-10-27,398.37
2015-10-28,398.69
2015-10-29,398.94
2015-10-30,399.05
2015-10-31,398.74
2015-11-01,398.69
2015-11-02,399.2
2015-11-03,399.07
2015-11-04,399.42
2015-11-05,399.59000000000003
2015-11-06,399.76
2015-11-07,399.44
2015-11-08,399.33
2015-11-09,400.49
2015-11-10,399.68
2015-11-11,399.81
2015-11-12,400.4766666666667
2015-11-13,401.1433333333333
2015-11-14,401.81
2015-11-15,400.63
2015-11-16,400.63
2015-11-17,400.47
2015-11-18,400.57
2015-11-19,400.62
2015-11-20,400.67
2015-11-21,400.33
2015-11-22,400.36
2015-11-23,400.29
2015-11-24,400.3
2015-11-25,401.02
2015-11-26,400.99
2015-11-27,400.23
2015-11-28,400.84
2015-11-29,402.58
2015-11-30,400.96
2015-12-01,400.54
2015-12-02,400.6
2015-12-03,400.58
2015-12-04,400.64
2015-12-05,401.13
2015-12-06,401.39
2015-12-07,401.13
2015-12-08,401.08
2015-12-09,401.9
2015-12-10,401.37
2015-12-11,402.25
2015-12-12,402.58000000000004
2015-12-13,402.91
2015-12-14,403.03
2015-12-15,402.59
2015-12-16,402.66
2015-12-17,401.98
2015-12-18,402.34
2015-12-19,402.31
2015-12-20,403.38
2015-12-21,404.11
2015-12-22,402.77
2015-12-23,402.86
2015-12-24,402.52
2015-12-25,401.87
2015-12-26,402.17
2015-12-27,401.84
2015-12-28,402.51
2015-12-29,401.77
2015-12-30,403.1
2015-12-31,402.66
2016-01-01,402.03
2016-01-02,402.02
2016-01-03,402.21500000000003
2016-01-04,402.41
2016-01-05,402.05
2016-01-06,402.08000000000004
2016-01-07,402.11
2016-01-08,402.59
2016-01-09,402.44
2016-01-10,402.17
2016-01-11,402.04
2016-01-12,402.19
2016-01-13,403.09
2016-01-14,403.99
2016-01-15,403.425
2016-01-16,402.86
2016-01-17,402.88
2016-01-18,402.65
2016-01-19,402.52
2016-01-20,402.42
2016-01-21,403.06
2016-01-22,403.24
2016-01-23,402.7
2016-01-24,404.37
2016-01-25,403.27
2016-01-26,403.91
2016-01-27,403.84
2016-01-28,402.81
2016-01-29,402.46
2016-01-30,402.62
2016-01-31,402.65
2016-02-01,402.83
2016-02-02,403.01
2016-02-03,403.19
2016-02-04,405.88
2016-02-05,405.82
2016-02-06,406.2
2016-02-07,406.345
2016-02-08,406.49
2016-02-09,404.63
2016-02-10,403.65999999999997
2016-02-11,402.69
2016-02-12,402.99
2016-02-13,403.1
2016-02-14,403.83
2016-02-15,403.84
2016-02-16,403.58
2016-02-17,403.23
2016-02-18,403.97
2016-02-19,404.13
2016-02-20,404.34
2016-02-21,405.36
2016-02-22,405.57
2016-02-23,405.12
2016-02-24,404.42
2016-02-25,403.87
2016-02-26,403.8
2016-02-27,403.98
2016-02-28,403.58
2016-02-29,403.68
2016-03-01,403.75
2016-03-02,406.69
2016-03-03,404.44
2016-03-04,404.01
2016-03-05,403.52
2016-03-06,403.605
2016-03-07,403.69
2016-03-08,403.65
2016-03-09,403.72
2016-03-10,404.3
2016-03-11,404.82
2016-03-12,404.88
2016-03-13,404.84
2016-03-14,404.7
2016-03-15,404.08
2016-03-16,404.15
2016-03-17,404.42
2016-03-18,407.35
2016-03-19,405.25
2016-03-20,405.44
2016-03-21,405.47333333333336
2016-03-22,405.50666666666666
2016-03-23,405.54
2016-03-24,406.3
2016-03-25,406.07
2016-03-26,405.89
2016-03-27,406.11
2016-03-28,406.25
2016-03-29,406.27
2016-03-30,406.22
2016-03-31,405.18
2016-04-01,404.56
2016-04-02,404.9
2016-04-03,406.2
2016-04-04,406.31
2016-04-05,406.67
2016-04-06,407.31
2016-04-07,407.95
2016-04-08,408.48333333333335
2016-04-09,409.01666666666665
2016-04-10,409.55
2016-04-11,409.19
2016-04-12,408.71
2016-04-13,408.95
2016-04-14,408.86
2016-04-15,408.77
2016-04-16,408.31
2016-04-17,407.91
2016-04-18,407.67
2016-04-19,407.34
2016-04-20,407.13
2016-04-21,407.34
2016-04-22,408.14
2016-04-23,407.92
